time,open,close,high,low
2020-01-08 05:00:00,0.68701,0.68699,0.68732,0.68680
2020-01-08 06:00:00,0.68702,0.68713,0.68762,0.68699
2020-01-08 07:00:00,0.68713,0.68824,0.68860,0.68706
2020-01-08 08:00:00,0.68825,0.68760,0.68854,0.68729
2020-01-08 09:00:00,0.68759,0.68727,0.68781,0.68708
2020-01-08 10:00:00,0.68727,0.68674,0.68738,0.68646
2020-01-08 11:00:00,0.68676,0.68714,0.68722,0.68676
2020-01-08 12:00:00,0.68713,0.68629,0.68735,0.68593
2020-01-08 13:00:00,0.68629,0.68679,0.68694,0.68583
2020-01-08 14:00:00,0.68678,0.68581,0.68686,0.68565
2020-01-08 15:00:00,0.68582,0.68554,0.68606,0.68494
2020-01-08 16:00:00,0.68554,0.68699,0.68745,0.68496
2020-01-08 17:00:00,0.68700,0.68765,0.68798,0.68700
2020-01-08 18:00:00,0.68762,0.68718,0.68770,0.68712
2020-01-08 19:00:00,0.68719,0.68719,0.68730,0.68695
2020-01-08 20:00:00,0.68719,0.68664,0.68726,0.68654
2020-01-08 21:00:00,0.68666,0.68669,0.68727,0.68658
2020-01-08 22:00:00,0.68670,0.68658,0.68720,0.68643
2020-01-08 23:00:00,0.68657,0.68759,0.68764,0.68633
2020-01-09 00:00:00,0.68758,0.68740,0.68793,0.68722
2020-01-09 01:00:00,0.68740,0.68750,0.68810,0.68693
2020-01-09 02:00:00,0.68748,0.68748,0.68771,0.68711
2020-01-09 03:00:00,0.68748,0.68713,0.68755,0.68699
2020-01-09 04:00:00,0.68712,0.68727,0.68733,0.68671
2020-01-09 05:00:00,0.68726,0.68759,0.68761,0.68715
2020-01-09 06:00:00,0.68758,0.68765,0.68770,0.68717
2020-01-09 07:00:00,0.68765,0.68759,0.68787,0.68737
2020-01-09 08:00:00,0.68757,0.68635,0.68759,0.68632
2020-01-09 09:00:00,0.68634,0.68582,0.68648,0.68547
2020-01-09 10:00:00,0.68582,0.68631,0.68636,0.68555
2020-01-09 11:00:00,0.68631,0.68586,0.68663,0.68582
2020-01-09 12:00:00,0.68586,0.68614,0.68681,0.68572
2020-01-09 13:00:00,0.68615,0.68651,0.68675,0.68593
2020-01-09 14:00:00,0.68651,0.68621,0.68652,0.68546
2020-01-09 15:00:00,0.68621,0.68540,0.68623,0.68514
2020-01-09 16:00:00,0.68541,0.68564,0.68567,0.68511
2020-01-09 17:00:00,0.68564,0.68525,0.68568,0.68507
2020-01-09 18:00:00,0.68525,0.68530,0.68553,0.68517
2020-01-09 19:00:00,0.68531,0.68515,0.68535,0.68513
2020-01-09 20:00:00,0.68515,0.68558,0.68562,0.68515
2020-01-09 21:00:00,0.68559,0.68592,0.68593,0.68555
2020-01-09 22:00:00,0.68592,0.68541,0.68594,0.68534
2020-01-09 23:00:00,0.68542,0.68538,0.68571,0.68526
2020-01-10 00:00:00,0.68540,0.68592,0.68723,0.68513
2020-01-10 01:00:00,0.68594,0.68556,0.68649,0.68550
2020-01-10 02:00:00,0.68555,0.68636,0.68640,0.68539
2020-01-10 03:00:00,0.68636,0.68701,0.68701,0.68606
2020-01-10 04:00:00,0.68701,0.68728,0.68776,0.68690
2020-01-10 05:00:00,0.68728,0.68793,0.68803,0.68710
2020-01-10 06:00:00,0.68792,0.68789,0.68831,0.68784
2020-01-10 07:00:00,0.68789,0.68782,0.68792,0.68721
2020-01-10 08:00:00,0.68780,0.68731,0.68782,0.68707
2020-01-10 09:00:00,0.68730,0.68768,0.68782,0.68707
2020-01-10 10:00:00,0.68769,0.68778,0.68779,0.68739
2020-01-10 11:00:00,0.68778,0.68838,0.68881,0.68764
2020-01-10 12:00:00,0.68839,0.68781,0.68840,0.68776
2020-01-10 13:00:00,0.68781,0.68798,0.68926,0.68739
2020-01-10 14:00:00,0.68797,0.68895,0.68906,0.68771
2020-01-10 15:00:00,0.68895,0.69059,0.69077,0.68859
2020-01-10 16:00:00,0.69059,0.69020,0.69063,0.68949
2020-01-10 17:00:00,0.69021,0.69062,0.69115,0.68989
2020-01-10 18:00:00,0.69061,0.69039,0.69076,0.69038
2020-01-10 19:00:00,0.69040,0.69101,0.69105,0.69037
2020-01-10 20:00:00,0.69101,0.69066,0.69101,0.69049
2020-01-10 21:00:00,0.69067,0.69044,0.69071,0.68993
2020-01-12 22:00:00,0.68988,0.68977,0.69002,0.68942
2020-01-12 23:00:00,0.68977,0.69004,0.69064,0.68976
2020-01-13 00:00:00,0.69004,0.69043,0.69049,0.68981
2020-01-13 01:00:00,0.69042,0.69129,0.69138,0.69033
2020-01-13 02:00:00,0.69128,0.69154,0.69155,0.69094
2020-01-13 03:00:00,0.69154,0.69170,0.69203,0.69146
2020-01-13 04:00:00,0.69171,0.69137,0.69181,0.69137
2020-01-13 05:00:00,0.69137,0.69176,0.69191,0.69134
2020-01-13 06:00:00,0.69177,0.69170,0.69190,0.69136
2020-01-13 07:00:00,0.69171,0.69153,0.69193,0.69121
2020-01-13 08:00:00,0.69152,0.69111,0.69177,0.69067
2020-01-13 09:00:00,0.69112,0.69059,0.69150,0.69054
2020-01-13 10:00:00,0.69058,0.68990,0.69058,0.68952
2020-01-13 11:00:00,0.68990,0.69004,0.69034,0.68979
2020-01-13 12:00:00,0.69005,0.69019,0.69047,0.68970
2020-01-13 13:00:00,0.69018,0.69079,0.69086,0.69015
2020-01-13 14:00:00,0.69080,0.68999,0.69094,0.68951
2020-01-13 15:00:00,0.68999,0.69047,0.69094,0.68999
2020-01-13 16:00:00,0.69047,0.69109,0.69173,0.69047
2020-01-13 17:00:00,0.69109,0.69123,0.69134,0.69101
2020-01-13 18:00:00,0.69123,0.69104,0.69155,0.69103
2020-01-13 19:00:00,0.69103,0.69065,0.69104,0.69057
2020-01-13 20:00:00,0.69066,0.69059,0.69075,0.69042
2020-01-13 21:00:00,0.69060,0.69040,0.69067,0.69024
2020-01-13 22:00:00,0.69050,0.69025,0.69082,0.69021
2020-01-13 23:00:00,0.69027,0.68979,0.69029,0.68977
2020-01-14 00:00:00,0.68979,0.69052,0.69088,0.68975
2020-01-14 01:00:00,0.69056,0.68898,0.69060,0.68857
2020-01-14 02:00:00,0.68898,0.68970,0.68980,0.68879
2020-01-14 03:00:00,0.68970,0.68995,0.69014,0.68937
2020-01-14 04:00:00,0.68996,0.69014,0.69051,0.68988
2020-01-14 05:00:00,0.69014,0.68969,0.69018,0.68956
2020-01-14 06:00:00,0.68969,0.69053,0.69062,0.68965
2020-01-14 07:00:00,0.69052,0.69061,0.69061,0.68971
2020-01-14 08:00:00,0.69061,0.68935,0.69103,0.68911
2020-01-14 09:00:00,0.68935,0.69009,0.69011,0.68912
2020-01-14 10:00:00,0.69009,0.68986,0.69026,0.68947
2020-01-14 11:00:00,0.68984,0.69046,0.69047,0.68947
2020-01-14 12:00:00,0.69045,0.68989,0.69062,0.68949
2020-01-14 13:00:00,0.68989,0.69020,0.69023,0.68944
2020-01-14 14:00:00,0.69019,0.69069,0.69090,0.68994
2020-01-14 15:00:00,0.69069,0.69008,0.69074,0.68972
2020-01-14 16:00:00,0.69009,0.69048,0.69061,0.69002
2020-01-14 17:00:00,0.69048,0.69049,0.69053,0.69024
2020-01-14 18:00:00,0.69049,0.69015,0.69066,0.68980
2020-01-14 19:00:00,0.69015,0.69038,0.69058,0.68989
2020-01-14 20:00:00,0.69036,0.69045,0.69053,0.69033
2020-01-14 21:00:00,0.69046,0.69028,0.69060,0.69018
2020-01-14 22:00:00,0.69030,0.69004,0.69051,0.69000
2020-01-14 23:00:00,0.69006,0.68953,0.69024,0.68931
2020-01-15 00:00:00,0.68952,0.68961,0.68998,0.68920
2020-01-15 01:00:00,0.68961,0.68989,0.69013,0.68948
2020-01-15 02:00:00,0.68990,0.68963,0.69020,0.68941
2020-01-15 03:00:00,0.68963,0.68966,0.68980,0.68937
2020-01-15 04:00:00,0.68967,0.68987,0.69004,0.68951
2020-01-15 05:00:00,0.68986,0.68987,0.68994,0.68954
2020-01-15 06:00:00,0.68988,0.68989,0.69018,0.68963
2020-01-15 07:00:00,0.68989,0.68958,0.68996,0.68942
2020-01-15 08:00:00,0.68958,0.68870,0.68961,0.68827
2020-01-15 09:00:00,0.68872,0.68879,0.68925,0.68847
2020-01-15 10:00:00,0.68877,0.68906,0.68915,0.68870
2020-01-15 11:00:00,0.68905,0.68953,0.68964,0.68901
2020-01-15 12:00:00,0.68953,0.68912,0.68985,0.68902
2020-01-15 13:00:00,0.68912,0.68856,0.68924,0.68776
2020-01-15 14:00:00,0.68855,0.68935,0.68986,0.68854
2020-01-15 15:00:00,0.68935,0.69049,0.69049,0.68905
2020-01-15 16:00:00,0.69048,0.69102,0.69132,0.69024
2020-01-15 17:00:00,0.69102,0.69103,0.69172,0.69096
2020-01-15 18:00:00,0.69103,0.69054,0.69112,0.69044
2020-01-15 19:00:00,0.69054,0.69036,0.69061,0.69026
2020-01-15 20:00:00,0.69035,0.69050,0.69052,0.68994
2020-01-15 21:00:00,0.69051,0.69065,0.69073,0.69031
2020-01-15 22:00:00,0.69065,0.69039,0.69092,0.69034
2020-01-15 23:00:00,0.69040,0.69079,0.69081,0.69031
2020-01-16 00:00:00,0.69080,0.69147,0.69197,0.69072
2020-01-16 01:00:00,0.69149,0.69107,0.69170,0.69073
2020-01-16 02:00:00,0.69108,0.69089,0.69117,0.69054
2020-01-16 03:00:00,0.69089,0.69058,0.69102,0.69031
2020-01-16 04:00:00,0.69057,0.69065,0.69093,0.69039
2020-01-16 05:00:00,0.69066,0.69071,0.69083,0.69057
2020-01-16 06:00:00,0.69071,0.69055,0.69072,0.69028
2020-01-16 07:00:00,0.69056,0.69059,0.69080,0.69025
2020-01-16 08:00:00,0.69060,0.69148,0.69181,0.69054
2020-01-16 09:00:00,0.69148,0.69201,0.69209,0.69134
2020-01-16 10:00:00,0.69202,0.69204,0.69222,0.69177
2020-01-16 11:00:00,0.69204,0.69264,0.69290,0.69201
2020-01-16 12:00:00,0.69265,0.69286,0.69287,0.69246
2020-01-16 13:00:00,0.69286,0.69232,0.69343,0.69215
2020-01-16 14:00:00,0.69232,0.69091,0.69268,0.69080
2020-01-16 15:00:00,0.69092,0.68975,0.69125,0.68922
2020-01-16 16:00:00,0.68977,0.68947,0.68999,0.68926
2020-01-16 17:00:00,0.68948,0.68928,0.68974,0.68884
2020-01-16 18:00:00,0.68928,0.68924,0.68947,0.68887
2020-01-16 19:00:00,0.68926,0.68943,0.68960,0.68914
2020-01-16 20:00:00,0.68943,0.69003,0.69007,0.68939
2020-01-16 21:00:00,0.69003,0.68995,0.69015,0.68966
2020-01-16 22:00:00,0.68995,0.68978,0.69051,0.68977
2020-01-16 23:00:00,0.68978,0.68989,0.68992,0.68959
2020-01-17 00:00:00,0.68990,0.68965,0.68993,0.68916
2020-01-17 01:00:00,0.68965,0.68931,0.68973,0.68841
2020-01-17 02:00:00,0.68931,0.68937,0.69049,0.68931
2020-01-17 03:00:00,0.68938,0.68933,0.68956,0.68916
2020-01-17 04:00:00,0.68933,0.68944,0.68956,0.68922
2020-01-17 05:00:00,0.68944,0.68981,0.68988,0.68935
2020-01-17 06:00:00,0.68981,0.69007,0.69017,0.68956
2020-01-17 07:00:00,0.69007,0.69080,0.69096,0.69007
2020-01-17 08:00:00,0.69080,0.69063,0.69116,0.69046
2020-01-17 09:00:00,0.69062,0.69079,0.69102,0.68993
2020-01-17 10:00:00,0.69081,0.69013,0.69104,0.68999
2020-01-17 11:00:00,0.69013,0.68999,0.69020,0.68927
2020-01-17 12:00:00,0.68998,0.68928,0.69006,0.68893
2020-01-17 13:00:00,0.68927,0.68884,0.68949,0.68874
2020-01-17 14:00:00,0.68885,0.68877,0.68942,0.68855
2020-01-17 15:00:00,0.68875,0.68801,0.68878,0.68725
2020-01-17 16:00:00,0.68800,0.68768,0.68803,0.68740
2020-01-17 17:00:00,0.68768,0.68790,0.68797,0.68760
2020-01-17 18:00:00,0.68788,0.68785,0.68798,0.68775
2020-01-17 19:00:00,0.68786,0.68766,0.68797,0.68766
2020-01-17 20:00:00,0.68766,0.68767,0.68786,0.68763
2020-01-17 21:00:00,0.68766,0.68783,0.68783,0.68716
2020-01-19 22:00:00,0.68746,0.68771,0.68774,0.68739
2020-01-19 23:00:00,0.68771,0.68820,0.68836,0.68751
2020-01-20 00:00:00,0.68820,0.68776,0.68830,0.68775
2020-01-20 01:00:00,0.68778,0.68819,0.68835,0.68775
2020-01-20 02:00:00,0.68819,0.68810,0.68850,0.68802
2020-01-20 03:00:00,0.68810,0.68836,0.68846,0.68809
2020-01-20 04:00:00,0.68836,0.68837,0.68844,0.68818
2020-01-20 05:00:00,0.68837,0.68860,0.68870,0.68819
2020-01-20 06:00:00,0.68860,0.68878,0.68879,0.68842
2020-01-20 07:00:00,0.68876,0.68770,0.68891,0.68770
2020-01-20 08:00:00,0.68771,0.68735,0.68781,0.68712
2020-01-20 09:00:00,0.68735,0.68714,0.68744,0.68674
2020-01-20 10:00:00,0.68713,0.68624,0.68717,0.68624
2020-01-20 11:00:00,0.68624,0.68663,0.68685,0.68617
2020-01-20 12:00:00,0.68663,0.68631,0.68667,0.68615
2020-01-20 13:00:00,0.68630,0.68620,0.68641,0.68597
2020-01-20 14:00:00,0.68619,0.68604,0.68639,0.68602
2020-01-20 15:00:00,0.68603,0.68670,0.68682,0.68556
2020-01-20 16:00:00,0.68670,0.68689,0.68699,0.68659
2020-01-20 17:00:00,0.68688,0.68708,0.68733,0.68688
2020-01-20 18:00:00,0.68710,0.68715,0.68725,0.68668
2020-01-20 19:00:00,0.68715,0.68732,0.68747,0.68705
2020-01-20 20:00:00,0.68732,0.68750,0.68766,0.68715
2020-01-20 21:00:00,0.68754,0.68750,0.68780,0.68731
2020-01-20 22:00:00,0.68747,0.68738,0.68773,0.68731
2020-01-20 23:00:00,0.68738,0.68763,0.68785,0.68735
2020-01-21 00:00:00,0.68763,0.68733,0.68811,0.68725
2020-01-21 01:00:00,0.68734,0.68605,0.68738,0.68575
2020-01-21 02:00:00,0.68606,0.68591,0.68632,0.68534
2020-01-21 03:00:00,0.68590,0.68659,0.68681,0.68590
2020-01-21 04:00:00,0.68659,0.68651,0.68660,0.68594
2020-01-21 05:00:00,0.68650,0.68610,0.68653,0.68610
2020-01-21 06:00:00,0.68611,0.68568,0.68665,0.68568
2020-01-21 07:00:00,0.68568,0.68577,0.68601,0.68537
2020-01-21 08:00:00,0.68577,0.68519,0.68581,0.68447
2020-01-21 09:00:00,0.68519,0.68553,0.68560,0.68480
2020-01-21 10:00:00,0.68553,0.68587,0.68600,0.68540
2020-01-21 11:00:00,0.68587,0.68651,0.68680,0.68571
2020-01-21 12:00:00,0.68650,0.68654,0.68686,0.68640
2020-01-21 13:00:00,0.68656,0.68677,0.68760,0.68649
2020-01-21 14:00:00,0.68678,0.68643,0.68712,0.68626
2020-01-21 15:00:00,0.68642,0.68598,0.68660,0.68514
2020-01-21 16:00:00,0.68598,0.68530,0.68613,0.68504
2020-01-21 17:00:00,0.68530,0.68523,0.68533,0.68501
2020-01-21 18:00:00,0.68523,0.68489,0.68537,0.68470
2020-01-21 19:00:00,0.68485,0.68455,0.68499,0.68431
2020-01-21 20:00:00,0.68454,0.68450,0.68482,0.68441
2020-01-21 21:00:00,0.68450,0.68454,0.68473,0.68431
2020-01-21 22:00:00,0.68453,0.68430,0.68473,0.68428
2020-01-21 23:00:00,0.68430,0.68479,0.68487,0.68430
2020-01-22 00:00:00,0.68479,0.68369,0.68482,0.68351
2020-01-22 01:00:00,0.68367,0.68326,0.68395,0.68274
2020-01-22 02:00:00,0.68326,0.68434,0.68450,0.68323
2020-01-22 03:00:00,0.68435,0.68422,0.68449,0.68400
2020-01-22 04:00:00,0.68420,0.68388,0.68445,0.68368
2020-01-22 05:00:00,0.68388,0.68424,0.68434,0.68388
2020-01-22 06:00:00,0.68427,0.68414,0.68433,0.68378
2020-01-22 07:00:00,0.68410,0.68396,0.68415,0.68356
2020-01-22 08:00:00,0.68396,0.68381,0.68401,0.68353
2020-01-22 09:00:00,0.68380,0.68441,0.68452,0.68325
2020-01-22 10:00:00,0.68441,0.68461,0.68471,0.68425
2020-01-22 11:00:00,0.68461,0.68473,0.68480,0.68437
2020-01-22 12:00:00,0.68473,0.68495,0.68522,0.68466
2020-01-22 13:00:00,0.68495,0.68487,0.68567,0.68478
2020-01-22 14:00:00,0.68484,0.68474,0.68551,0.68448
2020-01-22 15:00:00,0.68472,0.68386,0.68474,0.68359
2020-01-22 16:00:00,0.68387,0.68359,0.68459,0.68348
2020-01-22 17:00:00,0.68358,0.68388,0.68392,0.68335
2020-01-22 18:00:00,0.68388,0.68394,0.68407,0.68375
2020-01-22 19:00:00,0.68395,0.68428,0.68448,0.68394
2020-01-22 20:00:00,0.68427,0.68434,0.68446,0.68415
2020-01-22 21:00:00,0.68435,0.68451,0.68464,0.68430
2020-01-22 22:00:00,0.68451,0.68435,0.68498,0.68427
2020-01-22 23:00:00,0.68435,0.68420,0.68464,0.68416
2020-01-23 00:00:00,0.68419,0.68719,0.68792,0.68390
2020-01-23 01:00:00,0.68719,0.68726,0.68737,0.68651
2020-01-23 02:00:00,0.68726,0.68761,0.68793,0.68716
2020-01-23 03:00:00,0.68759,0.68699,0.68770,0.68699
2020-01-23 04:00:00,0.68701,0.68675,0.68709,0.68659
2020-01-23 05:00:00,0.68675,0.68611,0.68675,0.68585
2020-01-23 06:00:00,0.68611,0.68644,0.68646,0.68571
2020-01-23 07:00:00,0.68643,0.68723,0.68764,0.68640
2020-01-23 08:00:00,0.68723,0.68698,0.68755,0.68688
2020-01-23 09:00:00,0.68698,0.68712,0.68723,0.68682
2020-01-23 10:00:00,0.68713,0.68701,0.68713,0.68681
2020-01-23 11:00:00,0.68700,0.68691,0.68718,0.68658
2020-01-23 12:00:00,0.68691,0.68708,0.68725,0.68683
2020-01-23 13:00:00,0.68708,0.68669,0.68778,0.68652
2020-01-23 14:00:00,0.68669,0.68633,0.68701,0.68592
2020-01-23 15:00:00,0.68632,0.68477,0.68645,0.68467
2020-01-23 16:00:00,0.68478,0.68342,0.68480,0.68298
2020-01-23 17:00:00,0.68342,0.68402,0.68412,0.68326
2020-01-23 18:00:00,0.68400,0.68393,0.68444,0.68380
2020-01-23 19:00:00,0.68393,0.68421,0.68424,0.68383
2020-01-23 20:00:00,0.68420,0.68432,0.68473,0.68416
2020-01-23 21:00:00,0.68432,0.68485,0.68502,0.68431
2020-01-23 22:00:00,0.68487,0.68426,0.68495,0.68419
2020-01-23 23:00:00,0.68426,0.68490,0.68490,0.68382
2020-01-24 00:00:00,0.68489,0.68470,0.68517,0.68408
2020-01-24 01:00:00,0.68469,0.68433,0.68501,0.68413
2020-01-24 02:00:00,0.68434,0.68471,0.68486,0.68411
2020-01-24 03:00:00,0.68471,0.68485,0.68486,0.68452
2020-01-24 04:00:00,0.68484,0.68473,0.68508,0.68461
2020-01-24 05:00:00,0.68469,0.68468,0.68480,0.68441
2020-01-24 06:00:00,0.68471,0.68431,0.68474,0.68427
2020-01-24 07:00:00,0.68432,0.68457,0.68460,0.68416
2020-01-24 08:00:00,0.68455,0.68537,0.68580,0.68451
2020-01-24 09:00:00,0.68536,0.68388,0.68553,0.68379
2020-01-24 10:00:00,0.68389,0.68459,0.68463,0.68345
2020-01-24 11:00:00,0.68459,0.68487,0.68508,0.68442
2020-01-24 12:00:00,0.68487,0.68423,0.68494,0.68408
2020-01-24 13:00:00,0.68423,0.68455,0.68458,0.68412
2020-01-24 14:00:00,0.68455,0.68429,0.68479,0.68393
2020-01-24 15:00:00,0.68428,0.68280,0.68428,0.68196
2020-01-24 16:00:00,0.68281,0.68236,0.68307,0.68214
2020-01-24 17:00:00,0.68235,0.68244,0.68247,0.68181
2020-01-24 18:00:00,0.68242,0.68209,0.68249,0.68198
2020-01-24 19:00:00,0.68209,0.68238,0.68241,0.68180
2020-01-24 20:00:00,0.68238,0.68228,0.68281,0.68218
2020-01-24 21:00:00,0.68229,0.68262,0.68285,0.68223
2020-01-26 22:00:00,0.68150,0.68172,0.68193,0.68113
2020-01-26 23:00:00,0.68170,0.68018,0.68172,0.68014
2020-01-27 00:00:00,0.68019,0.68146,0.68176,0.68019
2020-01-27 01:00:00,0.68146,0.68097,0.68161,0.68083
2020-01-27 02:00:00,0.68097,0.68023,0.68097,0.68022
2020-01-27 03:00:00,0.68023,0.68085,0.68098,0.68017
2020-01-27 04:00:00,0.68084,0.68068,0.68095,0.68060
2020-01-27 05:00:00,0.68068,0.68072,0.68074,0.68023
2020-01-27 06:00:00,0.68070,0.67986,0.68070,0.67969
2020-01-27 07:00:00,0.67986,0.67908,0.68005,0.67908
2020-01-27 08:00:00,0.67908,0.67868,0.67934,0.67860
2020-01-27 09:00:00,0.67866,0.67769,0.67880,0.67715
2020-01-27 10:00:00,0.67769,0.67731,0.67789,0.67712
2020-01-27 11:00:00,0.67731,0.67703,0.67748,0.67676
2020-01-27 12:00:00,0.67702,0.67678,0.67752,0.67667
